site,species,n_years,french_name
320898,EMBCIT,11,Bruant jaune
320898,ERIRUB,11,Rougegorge familier
320898,FALTIN,11,Faucon crécerelle
320898,FRICOE,11,Pinson des arbres
320898,GALCHL,11,Gallinule poule-d'eau
320898,GARGLA,11,Geai des chênes
320898,HIRRUS,11,Hirondelle rustique
320898,LULARB,11,Alouette lulu
320898,LUSMEG,11,Rossignol philomèle
320898,MILCAL,11,Bruant proyer
320898,PARCAE,11,Mésange bleue
320898,PARMAJ,11,Mésange charbonnière
320898,PASDOM,11,Moineau domestique
320898,PHOOCH,11,Rougequeue noir
320898,PHYCOL,11,Pouillot véloce
320898,PICVIR,11,Pic vert
320898,PRUMOD,11,Accenteur mouchet
320898,SITEUR,11,Sittelle torchepot
320898,STRDEC,11,Tourterelle turque
320898,STRTUR,11,Tourterelle des bois
320898,STUVUL,11,Étourneau sansonnet
320898,SYLATR,11,Fauvette à tête noire
320898,TROTRO,11,Troglodyte mignon
320898,TURMER,11,Merle noir
320898,TURPHI,11,Grive musicienne
320898,TURVIS,11,Grive draine
320905,ALAARV,19,Alouette des champs
320905,ANTTRI,19,Pipit des arbres
320905,APUAPU,19,Martinet noir
320905,CERBRA,19,Grimpereau des jardins
320905,COLPAL,19,Pigeon ramier
320905,CORCOR,19,Corneille noire
320905,CUCCAN,19,Coucou gris
320905,DENMAJ,19,Pic épeiche
320905,DRYMAR,19,Pic noir
320905,EMBCIT,19,Bruant jaune
320905,ERIRUB,19,Rougegorge familier
320905,FALTIN,19,Faucon crécerelle
320905,FRICOE,19,Pinson des arbres
320905,GALCHL,19,Gallinule poule-d'eau
320905,GARGLA,19,Geai des chênes
320905,HIRRUS,19,Hirondelle rustique
320905,LULARB,19,Alouette lulu
320905,LUSMEG,19,Rossignol philomèle
320905,MILCAL,19,Bruant proyer
320905,PARCAE,19,Mésange bleue
320905,PARMAJ,19,Mésange charbonnière
320905,PASDOM,19,Moineau domestique
320905,PHOOCH,19,Rougequeue noir
320905,PHYCOL,19,Pouillot véloce
320905,PICVIR,19,Pic vert
320905,PRUMOD,19,Accenteur mouchet
320905,SITEUR,19,Sittelle torchepot
320905,STRDEC,19,Tourterelle turque
320905,STRTUR,19,Tourterelle des bois
320905,STUVUL,19,Étourneau sansonnet
320905,SYLATR,19,Fauvette à tête noire
320905,TROTRO,19,Troglodyte mignon
320905,TURMER,19,Merle noir
320905,TURPHI,19,Grive musicienne
320905,TURVIS,19,Grive draine
320960,ALAARV,6,Alouette des champs
320960,APUAPU,6,Martinet noir
320960,CERBRA,6,Grimpereau des jardins
320960,COLPAL,6,Pigeon ramier
320960,CORCOR,6,Corneille noire
320960,CUCCAN,6,Coucou gris
320960,DENMAJ,6,Pic épeiche
320960,EMBCIT,6,Bruant jaune
320960,ERIRUB,6,Rougegorge familier
320960,FALTIN,6,Faucon crécerelle
320960,FRICOE,6,Pinson des arbres
320960,GARGLA,6,Geai des chênes
320960,HIRRUS,6,Hirondelle rustique
320960,LULARB,6,Alouette lulu
320960,LUSMEG,6,Rossignol philomèle
320960,PARCAE,6,Mésange bleue
320960,PARMAJ,6,Mésange charbonnière
320960,PASDOM,6,Moineau domestique
320960,PHOOCH,6,Rougequeue noir
320960,PHYCOL,6,Pouillot véloce
320960,PICVIR,6,Pic vert
320960,PRUMOD,6,Accenteur mouchet
320960,SITEUR,6,Sittelle torchepot
320960,STRDEC,6,Tourterelle turque
320960,STRTUR,6,Tourterelle des bois
320960,STUVUL,6,Étourneau sansonnet
320960,SYLATR,6,Fauvette à tête noire
320960,TROTRO,6,Troglodyte mignon
320960,TURMER,6,Merle noir
320960,TURPHI,6,Grive musicienne
321154,ALAARV,11,Alouette des champs
321154,ANTTRI,11,Pipit des arbres
321154,APUAPU,11,Martinet noir
321154,CERBRA,11,Grimpereau des jardins
321154,COLPAL,11,Pigeon ramier
321154,CORCOR,11,Corneille noire
321154,CUCCAN,11,Coucou gris
321154,DENMAJ,11,Pic épeiche
321154,DRYMAR,11,Pic noir
321154,EMBCIT,11,Bruant jaune
321154,ERIRUB,11,Rougegorge familier
321154,FALTIN,11,Faucon crécerelle
321154,FRICOE,11,Pinson des arbres
321154,GARGLA,11,Geai des chênes
321154,HIRRUS,11,Hirondelle rustique
321154,LULARB,11,Alouette lulu
321154,LUSMEG,11,Rossignol philomèle
321154,MILCAL,11,Bruant proyer
321154,PARCAE,11,Mésange bleue
321154,PARMAJ,11,Mésange charbonnière
321154,PASDOM,11,Moineau domestique
321154,PHOOCH,11,Rougequeue noir
321154,PHYCOL,11,Pouillot véloce
321154,PICVIR,11,Pic vert
321154,PRUMOD,11,Accenteur mouchet
321154,SITEUR,11,Sittelle torchepot
321154,STRDEC,11,Tourterelle turque
321154,STRTUR,11,Tourterelle des bois
321154,STUVUL,11,Étourneau sansonnet
321154,SYLATR,11,Fauvette à tête noire
321154,TROTRO,11,Troglodyte mignon
321154,TURMER,11,Merle noir
321154,TURPHI,11,Grive musicienne
321154,TURVIS,11,Grive draine
321166,ALAARV,3,Alouette des champs
321166,APUAPU,3,Martinet noir
321166,CERBRA,3,Grimpereau des jardins
321166,COLPAL,3,Pigeon ramier
321166,CORCOR,3,Corneille noire
321166,CUCCAN,3,Coucou gris
321166,DENMAJ,3,Pic épeiche
321166,DRYMAR,3,Pic noir
321166,EMBCIT,3,Bruant jaune
321166,ERIRUB,3,Rougegorge familier
321166,FALTIN,3,Faucon crécerelle
321166,FRICOE,3,Pinson des arbres
321166,GARGLA,3,Geai des chênes
321166,HIRRUS,3,Hirondelle rustique
321166,LULARB,3,Alouette lulu
321166,LUSMEG,3,Rossignol philomèle
321166,MILCAL,3,Bruant proyer
321166,PARCAE,3,Mésange bleue
321166,PARMAJ,3,Mésange charbonnière
321166,PASDOM,3,Moineau domestique
321166,PHOOCH,3,Rougequeue noir
321166,PHYCOL,3,Pouillot véloce
321166,PRUMOD,3,Accenteur mouchet
321166,SITEUR,3,Sittelle torchepot
321166,STRDEC,3,Tourterelle turque
321166,STRTUR,3,Tourterelle des bois
321166,STUVUL,3,Étourneau sansonnet
321166,SYLATR,3,Fauvette à tête noire
321166,TROTRO,3,Troglodyte mignon
321166,TURMER,3,Merle noir
321166,TURPHI,3,Grive musicienne
321407,ALAARV,4,Alouette des champs
321407,ANTTRI,4,Pipit des arbres
321407,CERBRA,4,Grimpereau des jardins
321407,COLPAL,4,Pigeon ramier
321407,CORCOR,4,Corneille noire
321407,CUCCAN,4,Coucou gris
321407,DENMAJ,4,Pic épeiche
321407,DRYMAR,4,Pic noir
321407,EMBCIT,4,Bruant jaune
321407,ERIRUB,4,Rougegorge familier
321407,FRICOE,4,Pinson des arbres
321407,GARGLA,4,Geai des chênes
321407,HIRRUS,4,Hirondelle rustique
321407,LULARB,4,Alouette lulu
321407,LUSMEG,4,Rossignol philomèle
321407,MILCAL,4,Bruant proyer
321407,PARCAE,4,Mésange bleue
321407,PARMAJ,4,Mésange charbonnière
321407,PASDOM,4,Moineau domestique
321407,PHOOCH,4,Rougequeue noir
321407,PHYCOL,4,Pouillot véloce
321407,PICVIR,4,Pic vert
321407,PRUMOD,4,Accenteur mouchet
321407,SITEUR,4,Sittelle torchepot
321407,STRDEC,4,Tourterelle turque
321407,STRTUR,4,Tourterelle des bois
321407,STUVUL,4,Étourneau sansonnet
321407,SYLATR,4,Fauvette à tête noire
321407,TROTRO,4,Troglodyte mignon
321407,TURMER,4,Merle noir
321407,TURPHI,4,Grive musicienne
321407,TURVIS,4,Grive draine
330150,ALAARV,7,Alouette des champs
330150,APUAPU,7,Martinet noir
330150,COLPAL,7,Pigeon ramier
330150,CORCOR,7,Corneille noire
330150,CUCCAN,7,Coucou gris
330150,EMBCIT,7,Bruant jaune
330150,ERIRUB,7,Rougegorge familier
330150,FALTIN,7,Faucon crécerelle
330150,FRICOE,7,Pinson des arbres
330150,GALCHL,7,Gallinule poule-d'eau
330150,HIRRUS,7,Hirondelle rustique
330150,LUSMEG,7,Rossignol philomèle
330150,MILCAL,7,Bruant proyer
330150,PARCAE,7,Mésange bleue
330150,PARMAJ,7,Mésange charbonnière
330150,PASDOM,7,Moineau domestique
330150,PHOOCH,7,Rougequeue noir
330150,PHYCOL,7,Pouillot véloce
330150,PICVIR,7,Pic vert
330150,PRUMOD,7,Accenteur mouchet
330150,STRDEC,7,Tourterelle turque
330150,STRTUR,7,Tourterelle des bois
330150,STUVUL,7,Étourneau sansonnet
330150,SYLATR,7,Fauvette à tête noire
330150,TROTRO,7,Troglodyte mignon
330150,TURMER,7,Merle noir
330150,TURPHI,7,Grive musicienne
330257,ANTTRI,9,Pipit des arbres
330257,APUAPU,9,Martinet noir
330257,CERBRA,9,Grimpereau des jardins
330257,COLPAL,9,Pigeon ramier
330257,CORCOR,9,Corneille noire
330257,CUCCAN,9,Coucou gris
330257,DENMAJ,9,Pic épeiche
330257,EMBCIT,9,Bruant jaune
330257,ERIRUB,9,Rougegorge familier
330257,FALTIN,9,Faucon crécerelle
330257,FRICOE,9,Pinson des arbres
330257,GALCHL,9,Gallinule poule-d'eau
330257,GARGLA,9,Geai des chênes
330257,HIRRUS,9,Hirondelle rustique
330257,LUSMEG,9,Rossignol philomèle
330257,PARCAE,9,Mésange bleue
330257,PARMAJ,9,Mésange charbonnière
330257,PASDOM,9,Moineau domestique
330257,PHOOCH,9,Rougequeue noir
330257,PHYCOL,9,Pouillot véloce
330257,PICVIR,9,Pic vert
330257,PRUMOD,9,Accenteur mouchet
330257,STRDEC,9,Tourterelle turque
330257,STRTUR,9,Tourterelle des bois
330257,STUVUL,9,Étourneau sansonnet
330257,SYLATR,9,Fauvette à tête noire
330257,TROTRO,9,Troglodyte mignon
330257,TURMER,9,Merle noir
330257,TURPHI,9,Grive musicienne
330257,TURVIS,9,Grive draine
330421,ANTTRI,2,Pipit des arbres
330421,CERBRA,2,Grimpereau des jardins
330421,COLPAL,2,Pigeon ramier
330421,CORCOR,2,Corneille noire
330421,CUCCAN,2,Coucou gris
330421,DENMAJ,2,Pic épeiche
330421,EMBCIT,2,Bruant jaune
330421,ERIRUB,2,Rougegorge familier
330421,FRICOE,2,Pinson des arbres
330421,GARGLA,2,Geai des chênes
330421,HIRRUS,2,Hirondelle rustique
330421,LULARB,2,Alouette lulu
330421,LUSMEG,2,Rossignol philomèle
330421,PARCAE,2,Mésange bleue
330421,PARCRI,2,Mésange huppée
330421,PARMAJ,2,Mésange charbonnière
330421,PHOOCH,2,Rougequeue noir
330421,PHYCOL,2,Pouillot véloce
330421,PICVIR,2,Pic vert
330421,STRTUR,2,Tourterelle des bois
330421,STUVUL,2,Étourneau sansonnet
330421,TROTRO,2,Troglodyte mignon
330421,TURMER,2,Merle noir
330421,TURPHI,2,Grive musicienne
330421,TURVIS,2,Grive draine
330495,ANTTRI,9,Pipit des arbres
330495,APUAPU,9,Martinet noir
330495,CERBRA,9,Grimpereau des jardins
330495,COLPAL,9,Pigeon ramier
330495,CORCOR,9,Corneille noire
330495,CUCCAN,9,Coucou gris
330495,DENMAJ,9,Pic épeiche
330495,ERIRUB,9,Rougegorge familier
330495,FALTIN,9,Faucon crécerelle
330495,FRICOE,9,Pinson des arbres
330495,GARGLA,9,Geai des chênes
330495,HIRRUS,9,Hirondelle rustique
330495,LULARB,9,Alouette lulu
330495,LUSMEG,9,Rossignol philomèle
330495,PARCAE,9,Mésange bleue
330495,PARCRI,9,Mésange huppée
330495,PARMAJ,9,Mésange charbonnière
330495,PASDOM,9,Moineau domestique
330495,PHOOCH,9,Rougequeue noir
330495,PHYCOL,9,Pouillot véloce
330495,PICVIR,9,Pic vert
330495,PRUMOD,9,Accenteur mouchet
330495,SITEUR,9,Sittelle torchepot
330495,STRDEC,9,Tourterelle turque
330495,STRTUR,9,Tourterelle des bois
330495,STUVUL,9,Étourneau sansonnet
330495,SYLATR,9,Fauvette à tête noire
330495,TURMER,9,Merle noir
330495,TURPHI,9,Grive musicienne
330495,TURVIS,9,Grive draine
330706,ANTTRI,7,Pipit des arbres
330706,APUAPU,7,Martinet noir
330706,CERBRA,7,Grimpereau des jardins
330706,COLPAL,7,Pigeon ramier
330706,CORCOR,7,Corneille noire
330706,CUCCAN,7,Coucou gris
330706,DENMAJ,7,Pic épeiche
330706,EMBCIT,7,Bruant jaune
330706,ERIRUB,7,Rougegorge familier
330706,FRICOE,7,Pinson des arbres
330706,GARGLA,7,Geai des chênes
330706,HIRRUS,7,Hirondelle rustique
330706,LUSMEG,7,Rossignol philomèle
330706,PARCAE,7,Mésange bleue
330706,PARCRI,7,Mésange huppée
330706,PARMAJ,7,Mésange charbonnière
330706,PASDOM,7,Moineau domestique
330706,PHOOCH,7,Rougequeue noir
330706,PHYCOL,7,Pouillot véloce
330706,PICVIR,7,Pic vert
330706,PRUMOD,7,Accenteur mouchet
330706,SITEUR,7,Sittelle torchepot
330706,STRDEC,7,Tourterelle turque
330706,STRTUR,7,Tourterelle des bois
330706,STUVUL,7,Étourneau sansonnet
330706,SYLATR,7,Fauvette à tête noire
330706,TROTRO,7,Troglodyte mignon
330706,TURMER,7,Merle noir
330706,TURPHI,7,Grive musicienne
330706,TURVIS,7,Grive draine
330741,ANTTRI,2,Pipit des arbres
330741,APUAPU,2,Martinet noir
330741,CERBRA,2,Grimpereau des jardins
330741,COLPAL,2,Pigeon ramier
330741,CORCOR,2,Corneille noire
330741,CUCCAN,2,Coucou gris
330741,DENMAJ,2,Pic épeiche
330741,EMBCIT,2,Bruant jaune
330741,ERIRUB,2,Rougegorge familier
330741,FRICOE,2,Pinson des arbres
330741,GARGLA,2,Geai des chênes
330741,HIRRUS,2,Hirondelle rustique
330741,LULARB,2,Alouette lulu
330741,LUSMEG,2,Rossignol philomèle
330741,PARCAE,2,Mésange bleue
330741,PARCRI,2,Mésange huppée
330741,PARMAJ,2,Mésange charbonnière
330741,PASDOM,2,Moineau domestique
330741,PHYCOL,2,Pouillot véloce
330741,PICVIR,2,Pic vert
330741,PRUMOD,2,Accenteur mouchet
330741,STRDEC,2,Tourterelle turque
330741,STRTUR,2,Tourterelle des bois
330741,STUVUL,2,Étourneau sansonnet
330741,SYLATR,2,Fauvette à tête noire
330741,TROTRO,2,Troglodyte mignon
330741,TURMER,2,Merle noir
330741,TURPHI,2,Grive musicienne
330877,APUAPU,2,Martinet noir
330877,CERBRA,2,Grimpereau des jardins
330877,COLPAL,2,Pigeon ramier
330877,CORCOR,2,Corneille noire
330877,CUCCAN,2,Coucou gris
330877,ERIRUB,2,Rougegorge familier
330877,FRICOE,2,Pinson des arbres
330877,LUSMEG,2,Rossignol philomèle
330877,PARCAE,2,Mésange bleue
330877,PARMAJ,2,Mésange charbonnière
330877,PASDOM,2,Moineau domestique
330877,PHOOCH,2,Rougequeue noir
330877,PHYCOL,2,Pouillot véloce
330877,PICVIR,2,Pic vert
330877,PRUMOD,2,Accenteur mouchet
330877,SITEUR,2,Sittelle torchepot
330877,STRDEC,2,Tourterelle turque
330877,STUVUL,2,Étourneau sansonnet
330877,SYLATR,2,Fauvette à tête noire
330877,TROTRO,2,Troglodyte mignon
330877,TURMER,2,Merle noir
330877,TURPHI,2,Grive musicienne
330994,ALAARV,4,Alouette des champs
330994,ANTTRI,4,Pipit des arbres
330994,COLPAL,4,Pigeon ramier
330994,CORCOR,4,Corneille noire
330994,CUCCAN,4,Coucou gris
330994,DENMAJ,4,Pic épeiche
330994,ERIRUB,4,Rougegorge familier
330994,FRICOE,4,Pinson des arbres
330994,GARGLA,4,Geai des chênes
330994,LUSMEG,4,Rossignol philomèle
330994,PARCAE,4,Mésange bleue
330994,PARMAJ,4,Mésange charbonnière
330994,PHYCOL,4,Pouillot véloce
330994,SITEUR,4,Sittelle torchepot
330994,STRTUR,4,Tourterelle des bois
330994,SYLATR,4,Fauvette à tête noire
330994,TROTRO,4,Troglodyte mignon
330994,TURMER,4,Merle noir
330994,TURPHI,4,Grive musicienne
331204,APUAPU,12,Martinet noir
331204,CERBRA,12,Grimpereau des jardins
331204,COLPAL,12,Pigeon ramier
331204,CORCOR,12,Corneille noire
331204,ERIRUB,12,Rougegorge familier
331204,FALTIN,12,Faucon crécerelle
331204,GALCHL,12,Gallinule poule-d'eau
331204,GARGLA,12,Geai des chênes
331204,HIRRUS,12,Hirondelle rustique
331204,LUSMEG,12,Rossignol philomèle
331204,PARCAE,12,Mésange bleue
331204,PARMAJ,12,Mésange charbonnière
331204,PASDOM,12,Moineau domestique
331204,PHOOCH,12,Rougequeue noir
331204,PHYCOL,12,Pouillot véloce
331204,PRUMOD,12,Accenteur mouchet
331204,SITEUR,12,Sittelle torchepot
331204,STRDEC,12,Tourterelle turque
331204,STUVUL,12,Étourneau sansonnet
331204,SYLATR,12,Fauvette à tête noire
331204,TURMER,12,Merle noir
331204,TURPHI,12,Grive musicienne
331206,APUAPU,10,Martinet noir
331206,CERBRA,10,Grimpereau des jardins
331206,COLPAL,10,Pigeon ramier
331206,CORCOR,10,Corneille noire
331206,CUCCAN,10,Coucou gris
331206,DENMAJ,10,Pic épeiche
331206,ERIRUB,10,Rougegorge familier
331206,FALTIN,10,Faucon crécerelle
331206,FRICOE,10,Pinson des arbres
331206,GALCHL,10,Gallinule poule-d'eau
331206,GARGLA,10,Geai des chênes
331206,HIRRUS,10,Hirondelle rustique
331206,LUSMEG,10,Rossignol philomèle
331206,PARCAE,10,Mésange bleue
331206,PARMAJ,10,Mésange charbonnière
331206,PASDOM,10,Moineau domestique
331206,PHOOCH,10,Rougequeue noir
331206,PHYCOL,10,Pouillot véloce
331206,PICVIR,10,Pic vert
331206,PRUMOD,10,Accenteur mouchet
331206,SITEUR,10,Sittelle torchepot
331206,STRDEC,10,Tourterelle turque
331206,STUVUL,10,Étourneau sansonnet
331206,SYLATR,10,Fauvette à tête noire
331206,TROTRO,10,Troglodyte mignon
331206,TURMER,10,Merle noir
331206,TURPHI,10,Grive musicienne
331212,ANTTRI,3,Pipit des arbres
331212,CERBRA,3,Grimpereau des jardins
331212,COLPAL,3,Pigeon ramier
331212,CORCOR,3,Corneille noire
331212,CUCCAN,3,Coucou gris
331212,DENMAJ,3,Pic épeiche
331212,EMBCIT,3,Bruant jaune
331212,ERIRUB,3,Rougegorge familier
331212,FALTIN,3,Faucon crécerelle
331212,FRICOE,3,Pinson des arbres
331212,GALCHL,3,Gallinule poule-d'eau
331212,GARGLA,3,Geai des chênes
331212,HIRRUS,3,Hirondelle rustique
331212,LULARB,3,Alouette lulu
331212,LUSMEG,3,Rossignol philomèle
331212,PARCAE,3,Mésange bleue
331212,PARMAJ,3,Mésange charbonnière
331212,PHOOCH,3,Rougequeue noir
331212,PHYCOL,3,Pouillot véloce
331212,PICVIR,3,Pic vert
331212,PRUMOD,3,Accenteur mouchet
331212,SITEUR,3,Sittelle torchepot
331212,STRTUR,3,Tourterelle des bois
331212,STUVUL,3,Étourneau sansonnet
331212,SYLATR,3,Fauvette à tête noire
331212,TROTRO,3,Troglodyte mignon
331212,TURMER,3,Merle noir
331212,TURPHI,3,Grive musicienne
331269,APUAPU,2,Martinet noir
331269,CERBRA,2,Grimpereau des jardins
331269,COLPAL,2,Pigeon ramier
331269,CORCOR,2,Corneille noire
331269,CUCCAN,2,Coucou gris
331269,DENMAJ,2,Pic épeiche
331269,ERIRUB,2,Rougegorge familier
331269,FALTIN,2,Faucon crécerelle
331269,FRICOE,2,Pinson des arbres
331269,GARGLA,2,Geai des chênes
331269,HIRRUS,2,Hirondelle rustique
331269,LULARB,2,Alouette lulu
331269,LUSMEG,2,Rossignol philomèle
331269,PARCAE,2,Mésange bleue
331269,PARMAJ,2,Mésange charbonnière
331269,PASDOM,2,Moineau domestique
331269,PHOOCH,2,Rougequeue noir
331269,PHYCOL,2,Pouillot véloce
331269,PICVIR,2,Pic vert
331269,PRUMOD,2,Accenteur mouchet
331269,SITEUR,2,Sittelle torchepot
331269,STRDEC,2,Tourterelle turque
331269,STRTUR,2,Tourterelle des bois
331269,STUVUL,2,Étourneau sansonnet
331269,SYLATR,2,Fauvette à tête noire
331269,TROTRO,2,Troglodyte mignon
331269,TURMER,2,Merle noir
331269,TURPHI,2,Grive musicienne
331313,APUAPU,7,Martinet noir
331313,CERBRA,7,Grimpereau des jardins
331313,COLPAL,7,Pigeon ramier
331313,CORCOR,7,Corneille noire
331313,CUCCAN,7,Coucou gris
331313,DENMAJ,7,Pic épeiche
331313,EMBCIT,7,Bruant jaune
331313,ERIRUB,7,Rougegorge familier
331313,FALTIN,7,Faucon crécerelle
331313,FRICOE,7,Pinson des arbres
331313,GARGLA,7,Geai des chênes
331313,HIRRUS,7,Hirondelle rustique
331313,LUSMEG,7,Rossignol philomèle
331313,PARCAE,7,Mésange bleue
331313,PARMAJ,7,Mésange charbonnière
331313,PASDOM,7,Moineau domestique
331313,PHOOCH,7,Rougequeue noir
331313,PHYCOL,7,Pouillot véloce
331313,PICVIR,7,Pic vert
331313,PRUMOD,7,Accenteur mouchet
331313,SITEUR,7,Sittelle torchepot
331313,STRDEC,7,Tourterelle turque
331313,STUVUL,7,Étourneau sansonnet
331313,SYLATR,7,Fauvette à tête noire
331313,TROTRO,7,Troglodyte mignon
331313,TURMER,7,Merle noir
331313,TURPHI,7,Grive musicienne
331332,ALAARV,4,Alouette des champs
331332,APUAPU,4,Martinet noir
331332,CERBRA,4,Grimpereau des jardins
331332,COLPAL,4,Pigeon ramier
331332,CORCOR,4,Corneille noire
331332,CUCCAN,4,Coucou gris
331332,DENMAJ,4,Pic épeiche
331332,ERIRUB,4,Rougegorge familier
331332,FALTIN,4,Faucon crécerelle
331332,FRICOE,4,Pinson des arbres
331332,GALCHL,4,Gallinule poule-d'eau
331332,GARGLA,4,Geai des chênes
331332,HIRRUS,4,Hirondelle rustique
331332,LULARB,4,Alouette lulu
331332,LUSMEG,4,Rossignol philomèle
331332,MILCAL,4,Bruant proyer
331332,PARCAE,4,Mésange bleue
331332,PARMAJ,4,Mésange charbonnière
331332,PASDOM,4,Moineau domestique
331332,PHOOCH,4,Rougequeue noir
331332,PHYCOL,4,Pouillot véloce
331332,PICVIR,4,Pic vert
331332,PRUMOD,4,Accenteur mouchet
331332,SITEUR,4,Sittelle torchepot
331332,STRDEC,4,Tourterelle turque
331332,STRTUR,4,Tourterelle des bois
331332,STUVUL,4,Étourneau sansonnet
331332,SYLATR,4,Fauvette à tête noire
331332,TROTRO,4,Troglodyte mignon
331332,TURMER,4,Merle noir
331332,TURPHI,4,Grive musicienne
331346,APUAPU,3,Martinet noir
331346,CERBRA,3,Grimpereau des jardins
331346,CUCCAN,3,Coucou gris
331346,DENMAJ,3,Pic épeiche
331346,ERIRUB,3,Rougegorge familier
331346,FRICOE,3,Pinson des arbres
331346,HIRRUS,3,Hirondelle rustique
331346,LUSMEG,3,Rossignol philomèle
331346,PARCAE,3,Mésange bleue
331346,PARMAJ,3,Mésange charbonnière
331346,PASDOM,3,Moineau domestique
331346,PHOOCH,3,Rougequeue noir
331346,PHYCOL,3,Pouillot véloce
331346,PRUMOD,3,Accenteur mouchet
331346,SITEUR,3,Sittelle torchepot
331346,STRDEC,3,Tourterelle turque
331346,STUVUL,3,Étourneau sansonnet
331346,TROTRO,3,Troglodyte mignon
331346,TURMER,3,Merle noir
331346,TURPHI,3,Grive musicienne
331369,APUAPU,8,Martinet noir
331369,CERBRA,8,Grimpereau des jardins
331369,COLPAL,8,Pigeon ramier
331369,CORCOR,8,Corneille noire
331369,DENMAJ,8,Pic épeiche
331369,ERIRUB,8,Rougegorge familier
331369,FALTIN,8,Faucon crécerelle
331369,FRICOE,8,Pinson des arbres
331369,GARGLA,8,Geai des chênes
331369,HIRRUS,8,Hirondelle rustique
331369,LUSMEG,8,Rossignol philomèle
331369,PARCAE,8,Mésange bleue
331369,PARMAJ,8,Mésange charbonnière
331369,PASDOM,8,Moineau domestique
331369,PHOOCH,8,Rougequeue noir
331369,PHYCOL,8,Pouillot véloce
331369,PICVIR,8,Pic vert
331369,PRUMOD,8,Accenteur mouchet
331369,SITEUR,8,Sittelle torchepot
331369,STRDEC,8,Tourterelle turque
331369,STUVUL,8,Étourneau sansonnet
331369,SYLATR,8,Fauvette à tête noire
331369,TROTRO,8,Troglodyte mignon
331369,TURMER,8,Merle noir
331369,TURPHI,8,Grive musicienne
331422,ANTTRI,16,Pipit des arbres
331422,APUAPU,16,Martinet noir
331422,CERBRA,16,Grimpereau des jardins
331422,COLPAL,16,Pigeon ramier
331422,CORCOR,16,Corneille noire
331422,CUCCAN,16,Coucou gris
331422,DENMAJ,16,Pic épeiche
331422,DRYMAR,16,Pic noir
331422,ERIRUB,16,Rougegorge familier
331422,FALTIN,16,Faucon crécerelle
331422,FRICOE,16,Pinson des arbres
331422,GARGLA,16,Geai des chênes
331422,HIRRUS,16,Hirondelle rustique
331422,LUSMEG,16,Rossignol philomèle
331422,PARCAE,16,Mésange bleue
331422,PARCRI,16,Mésange huppée
331422,PARMAJ,16,Mésange charbonnière
331422,PASDOM,16,Moineau domestique
331422,PHOOCH,16,Rougequeue noir
331422,PHYCOL,16,Pouillot véloce
331422,PICVIR,16,Pic vert
331422,PRUMOD,16,Accenteur mouchet
331422,SITEUR,16,Sittelle torchepot
331422,STRDEC,16,Tourterelle turque
331422,STRTUR,16,Tourterelle des bois
331422,STUVUL,16,Étourneau sansonnet
331422,SYLATR,16,Fauvette à tête noire
331422,TROTRO,16,Troglodyte mignon
331422,TURMER,16,Merle noir
331422,TURPHI,16,Grive musicienne
331432,ANTTRI,2,Pipit des arbres
331432,APUAPU,2,Martinet noir
331432,CERBRA,2,Grimpereau des jardins
331432,COLPAL,2,Pigeon ramier
331432,CORCOR,2,Corneille noire
331432,CUCCAN,2,Coucou gris
331432,DENMAJ,2,Pic épeiche
331432,ERIRUB,2,Rougegorge familier
